ActivityID,StationID,DistCat_Tt,BugThreshGroup,Latitude,Longitude,Date_Tt,NOx_mgL,TP_mgL,TKN_mgL,NO3_mgL,TN_mgL,NO2_mgL,Chla_Uncorr,Chla_corr,NH3_mgL,PO4_mgL,TDN_mgL,NH4_ugL
GMCG10030503,GO-2,,,43.686389,-71.081139,10/3/2005,,0.0075,,,,,,,,,,
GMCG08070604,GO-2,,,43.686389,-71.081139,8/7/2006,,0.0253,,,,,,,,,,
GMCG10150704,GO-2,,,43.686389,-71.081139,10/15/2007,,0.0128,,0.047,,,,,,,,
GO-2-20130729,GO-2,,,43.686389,-71.081139,7/29/2013,,0.0136,,,,,,,,,,
GMGC08290310,GO-2,,,43.686389,-71.081139,8/29/2003,,0.0081,,0.081,,,,,,0.005,,
GO-2-20140728P,GO-2,,,43.686389,-71.081139,7/28/2014,,0.0172,,,,,,,,,,
GO-2-20111026,GO-2,,,43.686389,-71.081139,10/26/2011,,0.0088,,,,,,,,,,
GMCG09040604,GO-2,,,43.686389,-71.081139,9/4/2006,,0.0126,,,,,,,,,,
GMCGRIV08040802,GO-2,,,43.686389,-71.081139,8/4/2008,,0.0135,,0.11,,,,,,0.005,,
GMCG09170704,GO-2,,,43.686389,-71.081139,9/17/2007,,0.0093,,0.125,,,,,,,,
GO-2-20141118REP-L,GO-2,,,43.686389,-71.081139,11/18/2014,,,,0.2159,,,,,,0.0025,,32.1057
GO-2-20140421,GO-2,,,43.686389,-71.081139,4/21/2014,,0.0077,,,,,,,,,,
GO-2-20140630L,GO-2,,,43.686389,-71.081139,6/30/2014,,,,0.0059,,,,,,0.009302,,2.5
GMCGRIV06230804,GO-2,,,43.686389,-71.081139,6/23/2008,,0.02,,,,,,,,,,
GMCGRIV09150802,GO-2,,,43.686389,-71.081139,9/15/2008,,0.011,,,,,,,,,,
GMCG02150604,GO-2U,,,43.699921,-71.10666,2/15/2006,,0.0089,,0.151,,,,,,0.0025,,
GO-2U-20061214,GO-2U,,,43.699921,-71.10666,12/14/2006,,0.0094,,0.08838,,,,,,0.0025,,
GMCG01120603,GO-2U,,,43.699921,-71.10666,1/12/2006,,0.0108,,0.091,,,,,,0.006,,
GMCG03160602,GO-2U,,,43.699921,-71.10666,3/16/2006,,0.0117,,0.075,,,,,,0.0025,,
GMCG12190502,GO-2U,,,43.699921,-71.10666,12/19/2005,,,,0.11,,,,,,0.028,,
GO-2U-20061124,GO-2U,,,43.699921,-71.10666,11/24/2006,,0.0103,,0.05171,,,,,,0.0025,,
GMCG05280705,GO-2UA,,,43.697278,-71.109944,5/28/2007,,0.0188,,0.027,,,,,,0.005,,
GO-2UA-20061214,GO-2UA,,,43.697278,-71.109944,12/14/2006,,0.0076,,0.08498,,,,,,0.0025,,
GMCG10020605,GO-2UA,,,43.697278,-71.109944,10/2/2006,,0.0159,,,,,,,,,,
GMCG09040605,GO-2UA,,,43.697278,-71.109944,9/4/2006,,0.024,,,,,,,,,,
GMCG03270703,GO-2UA,,,43.697278,-71.109944,3/27/2007,,0.0169,,0.062,,,,,,0.005,,
GMCG05150605,GO-2UA,,,43.697278,-71.109944,5/15/2006,,0.0116,,0.015,,,,,,0.0025,,
